id_gestion,id_mora,fecha_gestion,tipo_contacto
2470,92408,09-04-26,Visita Domiciliaria
5688,66743,10-04-26,Llamada
6008,28109,11-04-26,Visita Domiciliaria
8275,37255,10-04-26,Visita Domiciliaria
5857,20347,09-04-26,Correo
5828,27689,09-04-26,Correo
7058,62760,11-04-26,SMS
6773,10612,10-04-26,Llamada
9467,47401,11-04-26,Correo
2532,93253,11-04-26,Llamada
4714,25375,09-04-26,Correo
5872,63123,10-04-26,SMS
2497,62231,11-04-26,Visita Domiciliaria
7316,45434,10-04-26,Correo
5751,77467,10-04-26,SMS
6391,56015,10-04-26,Correo
6748,83198,09-04-26,SMS
9266,70793,09-04-26,SMS
8971,85883,11-04-26,Visita Domiciliaria
3534,66575,10-04-26,Llamada
9787,19869,10-04-26,SMS
8730,65788,09-04-26,Llamada
5532,16219,11-04-26,Visita Domiciliaria
8495,61275,10-04-26,Llamada
3038,61247,10-04-26,SMS
9398,82348,09-04-26,Llamada
1372,71608,10-04-26,Correo
9229,32542,10-04-26,Llamada
4435,29602,09-04-26,Llamada
9502,60469,09-04-26,Visita Domiciliaria
2015,86797,11-04-26,SMS
3284,50615,11-04-26,SMS
6202,36357,10-04-26,Correo
4515,85945,11-04-26,Correo
8783,84138,11-04-26,Visita Domiciliaria
8475,93843,09-04-26,Correo
1296,37954,10-04-26,Correo
1553,29575,11-04-26,Llamada
1470,30607,09-04-26,SMS
1836,43086,09-04-26,SMS
8666,24037,09-04-26,Visita Domiciliaria
9625,83122,09-04-26,Llamada
1760,36554,11-04-26,Visita Domiciliaria
3250,31719,09-04-26,Correo
3925,67109,09-04-26,Visita Domiciliaria
4544,47255,10-04-26,Llamada
9791,82457,11-04-26,SMS
9055,15011,09-04-26,SMS
8620,40827,10-04-26,SMS
7595,44509,11-04-26,SMS
9068,12281,09-04-26,SMS
3835,95273,11-04-26,Llamada
7274,39228,10-04-26,Llamada
7338,98160,10-04-26,Llamada
2007,30111,10-04-26,SMS
2841,73361,09-04-26,Llamada
9917,17655,10-04-26,SMS
1312,41452,09-04-26,Visita Domiciliaria
2374,17540,10-04-26,Llamada
1190,86471,09-04-26,Visita Domiciliaria
8420,32264,11-04-26,Visita Domiciliaria
1210,42164,10-04-26,Visita Domiciliaria
4610,35560,09-04-26,Correo
3436,83639,10-04-26,Correo
4652,76151,10-04-26,Llamada
7111,69377,09-04-26,SMS
6165,93513,11-04-26,Llamada
4475,29907,11-04-26,Visita Domiciliaria
2815,20145,11-04-26,Llamada
4751,10057,10-04-26,Llamada
4324,52834,09-04-26,Visita Domiciliaria
1467,12059,09-04-26,SMS
6185,32422,11-04-26,Visita Domiciliaria
9348,61608,10-04-26,SMS
2977,37206,09-04-26,Visita Domiciliaria
4371,81599,10-04-26,Correo
5132,48349,10-04-26,Visita Domiciliaria
9823,37662,09-04-26,Llamada
2284,68740,10-04-26,SMS
1965,40536,10-04-26,Llamada
3053,28542,10-04-26,SMS
8559,63198,09-04-26,SMS
7371,92152,10-04-26,Correo
8205,82930,10-04-26,Correo
3591,30372,10-04-26,Correo
6696,90161,09-04-26,SMS
8484,98320,10-04-26,Visita Domiciliaria
1788,37772,11-04-26,SMS
8140,48744,09-04-26,Visita Domiciliaria
3148,88656,11-04-26,Llamada
9361,54165,09-04-26,Correo
4327,82696,11-04-26,Correo
6904,99565,10-04-26,SMS
1014,98842,11-04-26,Visita Domiciliaria
6326,64464,11-04-26,Llamada
3693,52759,09-04-26,Correo
7030,87548,11-04-26,Llamada
4764,31973,11-04-26,Llamada
9368,98508,11-04-26,Visita Domiciliaria
2663,88590,09-04-26,Visita Domiciliaria
2227,17178,09-04-26,Llamada
6254,55030,09-04-26,Llamada
8977,50795,10-04-26,SMS
8827,74908,09-04-26,Visita Domiciliaria
4895,19258,10-04-26,Llamada
4549,11872,11-04-26,Visita Domiciliaria
6920,27534,09-04-26,Correo
2029,78665,11-04-26,Llamada
8095,71214,09-04-26,Llamada
7011,86173,10-04-26,SMS
7290,78610,10-04-26,Correo
1233,62319,09-04-26,SMS
6871,21184,09-04-26,SMS
5750,35020,10-04-26,Llamada
2407,79341,09-04-26,SMS
3864,70370,09-04-26,Visita Domiciliaria
9309,85436,10-04-26,Correo
8230,28835,11-04-26,Llamada
2908,36529,11-04-26,SMS
1079,26248,10-04-26,Llamada
9275,13798,11-04-26,Llamada
8678,47073,09-04-26,SMS
2293,19171,11-04-26,SMS
4279,71241,09-04-26,SMS
3400,61459,10-04-26,Visita Domiciliaria
8496,31622,10-04-26,SMS
5749,53409,09-04-26,SMS
4602,76427,09-04-26,Llamada
5852,65771,11-04-26,SMS
6159,47607,11-04-26,SMS
5215,91286,10-04-26,Correo
9647,29180,09-04-26,Llamada
4930,51618,10-04-26,SMS
3325,31121,11-04-26,SMS
1091,39064,11-04-26,Visita Domiciliaria
2092,16406,09-04-26,SMS
6497,82100,11-04-26,Correo
2875,11294,11-04-26,Correo
2736,39367,11-04-26,Visita Domiciliaria
6976,28689,09-04-26,Correo
1264,84560,10-04-26,Visita Domiciliaria
1833,32640,11-04-26,Correo
4809,12191,10-04-26,Correo
9295,61561,09-04-26,SMS
2834,35590,11-04-26,Llamada
1228,75699,10-04-26,Visita Domiciliaria
8350,60315,09-04-26,Llamada
4079,72728,10-04-26,SMS
2148,16601,11-04-26,Llamada
1058,28897,09-04-26,Visita Domiciliaria
8892,22047,09-04-26,SMS
7331,62635,10-04-26,Llamada
2252,88433,09-04-26,Visita Domiciliaria
6418,17852,11-04-26,SMS
2429,24692,11-04-26,Correo
6887,29960,11-04-26,Llamada
5833,99181,09-04-26,Visita Domiciliaria
8886,38047,10-04-26,Correo
2777,59739,09-04-26,Visita Domiciliaria
3743,15782,11-04-26,Correo
4857,83948,09-04-26,Correo
5672,54076,10-04-26,SMS
2428,26837,09-04-26,SMS
1708,46924,10-04-26,Llamada
6820,51310,09-04-26,Correo
5735,21240,11-04-26,Correo
2330,97681,11-04-26,Llamada
7116,83604,11-04-26,SMS
3543,98167,11-04-26,SMS
6969,65006,11-04-26,Llamada
4680,32433,11-04-26,Llamada
2866,29149,09-04-26,Llamada
9856,70481,11-04-26,Correo
8438,57965,11-04-26,Visita Domiciliaria
8755,73988,10-04-26,Llamada
2125,10979,09-04-26,SMS
1565,16039,09-04-26,Correo
8196,79986,10-04-26,SMS
5544,22432,10-04-26,Llamada
3008,23669,10-04-26,Llamada
1121,45405,09-04-26,SMS
2393,25437,10-04-26,Visita Domiciliaria
6634,49783,11-04-26,Correo
6609,58789,10-04-26,Correo
8680,58181,10-04-26,Visita Domiciliaria
4609,53177,09-04-26,Correo
3540,68055,10-04-26,SMS
8583,12329,09-04-26,Llamada
2455,79288,10-04-26,Llamada
5985,35009,09-04-26,SMS
9317,41484,11-04-26,Visita Domiciliaria
2909,51525,09-04-26,Visita Domiciliaria
1566,94137,10-04-26,Llamada
3964,66680,10-04-26,Visita Domiciliaria
7803,92054,09-04-26,SMS
6402,20411,09-04-26,SMS
3661,65755,10-04-26,SMS
8575,21997,10-04-26,SMS
3321,70620,10-04-26,SMS
9511,74832,09-04-26,Visita Domiciliaria
5308,53235,10-04-26,Visita Domiciliaria
9678,27110,09-04-26,Llamada
8157,28639,11-04-26,Correo
8469,11095,10-04-26,Correo
5258,35141,11-04-26,SMS
1538,66008,11-04-26,Visita Domiciliaria
5880,33971,09-04-26,Llamada
1672,25266,10-04-26,Correo
8663,84773,11-04-26,Llamada
1971,58115,10-04-26,Visita Domiciliaria
2433,38564,10-04-26,SMS
3556,77137,10-04-26,Visita Domiciliaria
6184,43523,11-04-26,Correo
8049,77429,11-04-26,Llamada
7839,54590,11-04-26,SMS
3475,57095,09-04-26,SMS
6323,95749,11-04-26,Correo
5731,38399,11-04-26,Llamada
6530,54989,10-04-26,Visita Domiciliaria
4615,84529,10-04-26,SMS
8182,80354,10-04-26,Correo
7821,29702,10-04-26,Correo
9896,36778,11-04-26,Visita Domiciliaria
9401,75544,10-04-26,Llamada
4255,16527,09-04-26,Visita Domiciliaria
8974,64444,11-04-26,Visita Domiciliaria
1066,92777,10-04-26,Visita Domiciliaria
1035,32048,09-04-26,Correo
9516,77609,10-04-26,SMS
7138,62128,11-04-26,SMS
8410,94782,10-04-26,SMS
8093,69757,09-04-26,SMS
4811,92543,11-04-26,SMS
2280,76914,09-04-26,Correo
6035,99777,10-04-26,Llamada
1856,22708,10-04-26,SMS
9155,85932,09-04-26,Correo
9767,38458,11-04-26,Llamada
8731,10041,10-04-26,SMS
2480,40431,11-04-26,Correo
7160,62440,09-04-26,SMS
3378,77253,09-04-26,Visita Domiciliaria
3101,78092,11-04-26,Correo
9056,35231,09-04-26,Llamada
1947,33266,09-04-26,Llamada
9172,55824,09-04-26,SMS
9921,23209,09-04-26,Correo
9980,20251,11-04-26,Llamada
7333,34571,11-04-26,Correo
1220,40115,11-04-26,Visita Domiciliaria
3954,74016,11-04-26,Visita Domiciliaria
1463,92534,11-04-26,Visita Domiciliaria
9934,42218,09-04-26,Correo
1129,84921,09-04-26,Correo
3233,83730,09-04-26,Correo
2098,91697,09-04-26,Llamada
2751,97448,10-04-26,Visita Domiciliaria
7222,25330,09-04-26,Llamada
3416,64564,11-04-26,Llamada
6782,96684,10-04-26,Visita Domiciliaria
3882,23118,09-04-26,Llamada
3021,15404,11-04-26,Correo
9364,72609,09-04-26,Llamada
6974,15938,10-04-26,Correo
5614,24465,09-04-26,Correo
2525,29048,09-04-26,Correo
4653,19912,09-04-26,Correo
3528,85450,09-04-26,Correo
8538,29712,11-04-26,Llamada
1711,39618,11-04-26,Llamada
8251,55932,09-04-26,SMS
3646,82920,10-04-26,Llamada
3994,66817,10-04-26,Llamada
3167,72280,11-04-26,Llamada
5386,18344,11-04-26,Llamada
7404,85720,09-04-26,Correo
1036,83327,09-04-26,Llamada
6217,93801,11-04-26,Visita Domiciliaria
1771,14606,11-04-26,Visita Domiciliaria
3296,75810,11-04-26,Correo
5509,34061,11-04-26,SMS
7545,49225,11-04-26,SMS
7433,78818,09-04-26,SMS
4117,99014,09-04-26,SMS
7871,30083,10-04-26,Llamada
9792,70940,10-04-26,Correo
1119,14566,11-04-26,Correo
9807,21624,09-04-26,Llamada
4453,83539,09-04-26,SMS
8416,97246,09-04-26,Visita Domiciliaria
6835,40797,10-04-26,SMS
5191,84795,11-04-26,Llamada
5235,44776,09-04-26,Llamada
8450,48635,09-04-26,Correo
7347,56952,09-04-26,Correo
3221,72765,11-04-26,Llamada
6873,26048,11-04-26,SMS
2468,51195,11-04-26,Llamada
2785,75319,10-04-26,SMS
7126,47104,09-04-26,SMS
7289,39707,09-04-26,SMS
6424,44372,11-04-26,Llamada
7228,89284,11-04-26,Visita Domiciliaria
9536,23975,11-04-26,Visita Domiciliaria
7077,72022,10-04-26,SMS
1309,36631,09-04-26,Llamada
2214,25053,10-04-26,SMS
3772,32860,09-04-26,SMS
9448,81900,09-04-26,Visita Domiciliaria
7904,15395,11-04-26,Llamada
4055,46211,10-04-26,Correo
3773,25951,09-04-26,Llamada
1485,42450,10-04-26,Llamada
3113,25729,10-04-26,Correo
2848,70313,11-04-26,Llamada
6848,62582,10-04-26,Llamada
3806,95654,09-04-26,Llamada
6933,29901,11-04-26,Visita Domiciliaria
4258,58654,11-04-26,Correo
2134,44053,11-04-26,SMS
1586,49652,10-04-26,Visita Domiciliaria
8605,28074,10-04-26,SMS
1864,46800,10-04-26,SMS
7174,29766,11-04-26,SMS
8418,91702,09-04-26,Correo
9754,11832,09-04-26,Llamada
3404,19908,10-04-26,Correo
9702,77209,11-04-26,SMS
4253,19783,11-04-26,Visita Domiciliaria
3045,41151,09-04-26,Llamada
2169,93260,11-04-26,Visita Domiciliaria
6388,75206,10-04-26,Llamada
1844,20272,09-04-26,SMS
9074,41362,10-04-26,Correo
6242,10330,10-04-26,Correo
5727,80933,09-04-26,SMS
8606,77445,11-04-26,Visita Domiciliaria
3679,23448,09-04-26,Llamada
8121,76970,11-04-26,SMS
6556,76291,11-04-26,Llamada
9837,27720,11-04-26,Visita Domiciliaria
4320,35481,09-04-26,Llamada
7269,63879,11-04-26,SMS
8858,50097,09-04-26,Llamada
4441,15998,10-04-26,SMS
5577,61392,09-04-26,Visita Domiciliaria
9634,91089,11-04-26,Llamada
2312,84816,09-04-26,Visita Domiciliaria
7176,15167,09-04-26,Visita Domiciliaria
7241,62552,11-04-26,Correo
9858,13317,11-04-26,Llamada
5998,19247,11-04-26,Llamada
6234,66551,11-04-26,Correo
4814,58324,11-04-26,Correo
7854,49728,11-04-26,Visita Domiciliaria
8997,37790,11-04-26,SMS
7549,76295,09-04-26,SMS
8118,56019,10-04-26,Visita Domiciliaria
8867,47034,10-04-26,Correo
6483,57242,10-04-26,Llamada
5723,28652,09-04-26,SMS
1498,72564,11-04-26,SMS
2409,89868,09-04-26,Llamada
1356,42251,09-04-26,Visita Domiciliaria
3795,33678,09-04-26,Visita Domiciliaria
5080,94867,09-04-26,Correo
1112,49911,09-04-26,Llamada
4886,61975,11-04-26,Visita Domiciliaria
5738,91204,10-04-26,SMS
3126,94335,11-04-26,Llamada
7725,77334,09-04-26,Llamada
5257,13567,09-04-26,SMS
3500,15507,10-04-26,Correo
3873,97708,10-04-26,Visita Domiciliaria
1734,38938,09-04-26,SMS
8473,71960,10-04-26,Llamada
2809,84191,11-04-26,SMS
8305,63877,11-04-26,Correo
7193,12266,10-04-26,SMS
7375,86269,09-04-26,Llamada
3291,10680,11-04-26,Correo
7721,94795,11-04-26,SMS
7861,28602,11-04-26,Correo
8795,71177,09-04-26,SMS
4447,96928,10-04-26,Visita Domiciliaria
9417,57314,10-04-26,SMS
7263,84798,09-04-26,Llamada
4810,67178,09-04-26,Visita Domiciliaria
7951,26951,11-04-26,Llamada
9926,37003,11-04-26,Llamada
4468,11348,09-04-26,Visita Domiciliaria
7958,82051,10-04-26,Llamada
5430,11327,10-04-26,Llamada
5744,75564,09-04-26,Llamada
2085,26088,10-04-26,Correo
2530,74898,11-04-26,Visita Domiciliaria
8040,72668,09-04-26,SMS
5961,92546,11-04-26,Llamada
1338,74019,10-04-26,Visita Domiciliaria
8779,48634,09-04-26,Llamada
9796,58519,10-04-26,SMS
3802,73321,11-04-26,Correo
6435,46034,10-04-26,SMS
6948,26748,09-04-26,Llamada
9951,90786,10-04-26,SMS
8036,62806,09-04-26,Visita Domiciliaria
2727,32515,09-04-26,Visita Domiciliaria
3257,26404,10-04-26,Visita Domiciliaria
5009,85204,11-04-26,SMS
2961,33609,10-04-26,Visita Domiciliaria
8071,54440,10-04-26,SMS
1225,81270,09-04-26,Llamada
3513,24743,10-04-26,Llamada
7589,80505,11-04-26,Llamada
9707,23929,10-04-26,Llamada
9051,36412,09-04-26,Correo
2260,11630,10-04-26,Visita Domiciliaria
8423,84244,10-04-26,Correo
5181,48414,09-04-26,Visita Domiciliaria
8064,88035,10-04-26,SMS
2094,66196,10-04-26,Correo
8188,96689,11-04-26,Llamada
1226,34806,11-04-26,Llamada
4027,81124,09-04-26,SMS
8209,19961,11-04-26,Llamada
6821,70297,11-04-26,Correo
8352,76219,09-04-26,Llamada
1749,50132,11-04-26,Llamada
2905,31915,11-04-26,Correo
8080,25975,11-04-26,Correo
6045,34116,09-04-26,SMS
9365,21435,09-04-26,SMS
3133,59520,10-04-26,SMS
3642,58106,10-04-26,Visita Domiciliaria
3204,67477,11-04-26,SMS
3769,20360,10-04-26,Llamada
9251,65927,10-04-26,SMS
9307,76050,10-04-26,Visita Domiciliaria
4937,36146,11-04-26,Llamada
9063,56309,09-04-26,SMS
3559,96904,11-04-26,SMS
8488,64852,11-04-26,Correo
9769,35114,10-04-26,Correo
1719,69870,10-04-26,Visita Domiciliaria
2102,72714,09-04-26,Visita Domiciliaria
3673,28081,10-04-26,Visita Domiciliaria
5068,26034,11-04-26,Correo
7647,37566,11-04-26,Llamada
4662,35292,11-04-26,SMS
4805,63282,10-04-26,SMS
2696,62809,11-04-26,SMS
9574,31801,09-04-26,Visita Domiciliaria
2118,97623,09-04-26,Llamada
3842,54400,09-04-26,Llamada
8626,71757,09-04-26,Llamada
8630,35437,11-04-26,Visita Domiciliaria
1951,33589,10-04-26,Correo
1751,95425,11-04-26,SMS
3490,61943,09-04-26,Llamada
8995,64681,09-04-26,Visita Domiciliaria
8212,24921,11-04-26,Llamada
8356,80667,11-04-26,Llamada
1105,15799,10-04-26,Correo
2926,59371,10-04-26,Visita Domiciliaria
7603,71874,11-04-26,Correo
8081,16080,11-04-26,Correo
4067,95486,10-04-26,SMS
8339,30629,11-04-26,Correo
9633,21639,11-04-26,Visita Domiciliaria
5420,28829,11-04-26,SMS
8976,50832,09-04-26,SMS
3037,46979,10-04-26,Visita Domiciliaria
4733,61221,11-04-26,Llamada
5089,97957,11-04-26,Llamada
8849,62498,09-04-26,SMS
1768,80577,10-04-26,Correo
2408,23365,09-04-26,Llamada
7494,47298,09-04-26,Llamada
1096,79640,11-04-26,Correo
2573,10417,09-04-26,Llamada
3741,25154,10-04-26,SMS
4122,59236,11-04-26,Llamada
7906,84941,11-04-26,Visita Domiciliaria
6090,47964,09-04-26,Correo
9833,31947,09-04-26,Correo
3988,56640,10-04-26,Llamada
2285,82176,11-04-26,Visita Domiciliaria
1798,30416,09-04-26,SMS
2122,37211,09-04-26,Correo
3459,17359,11-04-26,Visita Domiciliaria
3413,26348,09-04-26,Llamada
3044,70738,09-04-26,Correo
4534,43899,10-04-26,SMS
7632,20127,11-04-26,Correo
9490,22409,11-04-26,Correo
7485,81614,10-04-26,Llamada
4582,62240,10-04-26,SMS
5512,94757,09-04-26,Llamada
8934,83631,10-04-26,Llamada
7561,70344,09-04-26,Visita Domiciliaria
3338,27192,10-04-26,Visita Domiciliaria
2417,31976,11-04-26,Llamada
3278,20319,09-04-26,Visita Domiciliaria
5765,17143,11-04-26,Correo
1268,49214,10-04-26,Visita Domiciliaria
7100,55364,11-04-26,SMS
8716,14821,09-04-26,Llamada
7644,64668,10-04-26,Visita Domiciliaria
4353,54624,10-04-26,Visita Domiciliaria
9534,65305,10-04-26,Correo
3226,79953,11-04-26,Visita Domiciliaria
3814,67980,10-04-26,SMS
1536,50457,11-04-26,Visita Domiciliaria
7840,99054,09-04-26,Visita Domiciliaria
1828,69675,11-04-26,Llamada
4566,59737,11-04-26,Visita Domiciliaria
8647,65262,11-04-26,Correo
2047,30788,09-04-26,Llamada
3572,61877,09-04-26,SMS
3095,79815,11-04-26,Llamada
1481,27766,09-04-26,Correo
1258,56530,09-04-26,SMS
4547,65723,09-04-26,Correo
3259,76367,11-04-26,Correo
3692,73861,11-04-26,Visita Domiciliaria
8565,89883,11-04-26,Llamada
7153,90872,11-04-26,Correo
8280,78660,10-04-26,Correo
7745,46789,09-04-26,Correo
5655,64155,11-04-26,Correo
6264,68424,11-04-26,Visita Domiciliaria
4147,24407,09-04-26,SMS
7671,37449,10-04-26,Llamada
5206,39571,11-04-26,Correo
9923,98012,09-04-26,Visita Domiciliaria
2840,53369,09-04-26,Llamada
4955,43108,11-04-26,Visita Domiciliaria
2422,26674,11-04-26,Llamada
5437,53033,10-04-26,SMS
6966,69218,10-04-26,Llamada
5879,74846,11-04-26,SMS
2766,92944,09-04-26,Correo
3154,71725,11-04-26,Llamada
1845,18901,11-04-26,SMS
4252,53103,11-04-26,Correo
8637,30664,09-04-26,SMS
2896,14046,10-04-26,Visita Domiciliaria
6694,32277,10-04-26,SMS
6052,83046,09-04-26,Correo
3586,22045,09-04-26,Visita Domiciliaria
1519,89138,09-04-26,Llamada
1729,86648,11-04-26,Llamada
6638,13756,11-04-26,Llamada
9402,74958,09-04-26,SMS
2581,33382,11-04-26,Visita Domiciliaria
5948,45059,09-04-26,SMS
6201,94621,11-04-26,Correo
6341,63122,10-04-26,Llamada
8417,80977,10-04-26,Correo
2711,14111,09-04-26,Visita Domiciliaria
8029,33436,11-04-26,Correo
9250,47288,10-04-26,Llamada
6918,34232,09-04-26,Correo
3345,98031,11-04-26,Correo
7833,99229,09-04-26,Correo
4492,26119,10-04-26,Correo
5555,53922,09-04-26,SMS
3742,17825,11-04-26,Llamada
8394,22000,11-04-26,SMS
5172,84910,11-04-26,Llamada
7825,57983,11-04-26,Correo
8094,57026,09-04-26,SMS
4626,14881,09-04-26,Llamada
9654,52884,11-04-26,Visita Domiciliaria
9048,98707,10-04-26,Llamada
9602,11990,09-04-26,SMS
6574,78868,10-04-26,Correo
3830,99264,10-04-26,Correo
1436,57148,11-04-26,Llamada
1339,82839,09-04-26,SMS
5128,87412,11-04-26,Visita Domiciliaria
7435,90805,09-04-26,Visita Domiciliaria
6538,68210,11-04-26,Visita Domiciliaria
3739,16181,09-04-26,Visita Domiciliaria
3364,56991,11-04-26,Correo
8210,26869,11-04-26,Visita Domiciliaria
7557,98534,10-04-26,Llamada
3239,72517,10-04-26,Visita Domiciliaria
1860,60656,11-04-26,Correo
5691,36428,09-04-26,Visita Domiciliaria
5505,83945,10-04-26,Llamada
2131,18490,09-04-26,Llamada
2413,69058,09-04-26,Correo
8444,88338,10-04-26,SMS
4824,16409,10-04-26,Correo
1409,35583,10-04-26,Correo
7261,57605,10-04-26,Correo
2749,12560,09-04-26,SMS
3557,43940,11-04-26,Visita Domiciliaria
5990,44233,11-04-26,SMS
8623,62326,10-04-26,Llamada
7117,49737,10-04-26,Visita Domiciliaria
7766,61116,11-04-26,Llamada
5663,89026,09-04-26,Correo
9979,70462,11-04-26,Correo
7579,49053,09-04-26,Correo
8900,48169,10-04-26,Llamada
2964,67139,10-04-26,SMS
8263,94787,11-04-26,SMS
5976,26787,11-04-26,Correo
2309,55057,10-04-26,Llamada
9672,91921,11-04-26,SMS
7484,18140,10-04-26,SMS
1248,84327,10-04-26,Correo
8943,58620,09-04-26,Correo
5451,85527,10-04-26,Visita Domiciliaria
3286,34754,11-04-26,Visita Domiciliaria
9555,22314,11-04-26,SMS
8099,93878,10-04-26,SMS
6362,67576,09-04-26,Visita Domiciliaria
7925,98756,11-04-26,Llamada
6257,97103,09-04-26,Visita Domiciliaria
5571,75543,10-04-26,Llamada
2355,62323,11-04-26,SMS
2797,47571,09-04-26,Llamada
4908,46186,11-04-26,Llamada
9861,47785,10-04-26,Correo
7835,75829,11-04-26,Correo
6657,13843,09-04-26,Llamada
5029,91115,10-04-26,Correo
6449,61575,10-04-26,SMS
3372,13346,10-04-26,Correo
4195,13350,09-04-26,Llamada
6836,35385,11-04-26,Llamada
9142,39435,11-04-26,SMS
4790,73359,09-04-26,Visita Domiciliaria
3350,91571,09-04-26,SMS
4708,15061,10-04-26,SMS
3328,81375,11-04-26,Correo
6774,67175,10-04-26,Correo
7315,38908,09-04-26,SMS
9436,35289,11-04-26,SMS
5167,61254,10-04-26,Visita Domiciliaria
4496,39389,10-04-26,Correo
5156,87335,09-04-26,Visita Domiciliaria
2039,70909,09-04-26,Correo
3771,27877,10-04-26,SMS
7739,67743,09-04-26,SMS
7860,48850,09-04-26,Llamada
7244,51857,11-04-26,Correo
7365,12038,09-04-26,Visita Domiciliaria
7656,59494,10-04-26,SMS
8241,34495,09-04-26,Visita Domiciliaria
4878,79308,10-04-26,Visita Domiciliaria
1670,64859,09-04-26,SMS
3765,82947,09-04-26,Correo
2693,94841,11-04-26,SMS
1231,64062,11-04-26,Llamada
6484,39553,10-04-26,Visita Domiciliaria
5824,97360,11-04-26,SMS
5134,28812,11-04-26,Visita Domiciliaria
8357,74656,09-04-26,Llamada
1012,67152,09-04-26,Llamada
7335,71308,10-04-26,Correo
9457,86744,11-04-26,Visita Domiciliaria
4540,91943,11-04-26,Visita Domiciliaria
3334,82378,09-04-26,Visita Domiciliaria
4356,88961,11-04-26,Visita Domiciliaria
6096,14972,11-04-26,Llamada
4257,68069,09-04-26,Visita Domiciliaria
1930,83234,10-04-26,SMS
4954,92648,09-04-26,Correo
1435,51490,11-04-26,SMS
3944,34040,10-04-26,Visita Domiciliaria
4936,33781,10-04-26,Correo
7787,32835,11-04-26,Correo
2142,12880,10-04-26,Llamada
9799,45886,11-04-26,Visita Domiciliaria
7025,62701,11-04-26,Llamada
7083,66326,10-04-26,Correo
8435,88162,09-04-26,Correo
1399,26019,09-04-26,Llamada
9328,92310,09-04-26,Visita Domiciliaria
3218,47229,11-04-26,Llamada
5027,36007,09-04-26,Llamada
7643,16389,09-04-26,Visita Domiciliaria
5619,52698,11-04-26,Visita Domiciliaria
9643,85752,10-04-26,SMS
7838,93857,11-04-26,SMS
9070,11003,11-04-26,SMS
9024,71923,11-04-26,SMS
4317,16298,11-04-26,Correo
4016,68718,09-04-26,Visita Domiciliaria
5520,81573,10-04-26,Correo
1580,59106,10-04-26,Llamada
2979,34755,10-04-26,SMS
7257,10726,10-04-26,SMS
6689,63362,11-04-26,Llamada
5178,11545,09-04-26,Visita Domiciliaria
4243,97029,10-04-26,SMS
9174,46467,11-04-26,Llamada
5341,35626,09-04-26,Correo
8561,49948,09-04-26,Visita Domiciliaria
4172,28271,10-04-26,Llamada
5805,81671,11-04-26,Llamada
4393,80753,11-04-26,SMS
7830,39560,11-04-26,Correo
5959,24533,10-04-26,Llamada
4569,73587,09-04-26,Llamada
1441,81242,11-04-26,SMS
8308,40048,09-04-26,Llamada
6735,32679,09-04-26,Correo
8175,14349,10-04-26,Visita Domiciliaria
8079,38838,10-04-26,Visita Domiciliaria
8441,77262,09-04-26,SMS
4284,97380,09-04-26,Correo
9195,89526,10-04-26,Correo
1357,91243,09-04-26,SMS
6334,10629,10-04-26,Correo
1206,16573,11-04-26,SMS
7319,83310,11-04-26,SMS
7134,21975,09-04-26,SMS
9636,10794,09-04-26,SMS
7659,48394,11-04-26,Llamada
6777,19463,11-04-26,SMS
5190,50598,11-04-26,Llamada
3297,67567,09-04-26,SMS
6255,57781,11-04-26,SMS
9254,67436,09-04-26,Correo
4835,82623,11-04-26,Visita Domiciliaria
3569,34646,09-04-26,Llamada
1506,10305,10-04-26,SMS
6169,30781,10-04-26,Llamada
3625,38210,11-04-26,SMS
5525,31266,10-04-26,Visita Domiciliaria
2915,50255,09-04-26,Correo
3643,77907,09-04-26,Llamada
4269,80093,11-04-26,Visita Domiciliaria
4436,75927,09-04-26,Visita Domiciliaria
3985,29269,10-04-26,Visita Domiciliaria
5056,29106,11-04-26,Visita Domiciliaria
8554,94706,09-04-26,Correo
4874,19124,11-04-26,Correo
2204,98954,11-04-26,Llamada
4068,29246,11-04-26,Visita Domiciliaria
3678,57526,10-04-26,Correo
6517,59220,09-04-26,Llamada
1938,88661,09-04-26,Correo
2155,11984,11-04-26,Correo
5123,16225,09-04-26,Llamada
9852,85778,10-04-26,SMS
9589,63687,10-04-26,Correo
1535,82312,09-04-26,Correo
3439,33788,11-04-26,SMS
2836,41451,10-04-26,SMS
1572,76607,11-04-26,Llamada
5334,64526,11-04-26,Llamada
2492,59924,11-04-26,SMS
5250,34079,10-04-26,SMS
4275,45873,10-04-26,Correo
9134,11868,11-04-26,Visita Domiciliaria
7774,64618,11-04-26,Visita Domiciliaria
4624,50222,11-04-26,Llamada
9025,22281,09-04-26,Correo
7788,46876,11-04-26,Llamada
4561,97868,10-04-26,SMS
5667,39972,09-04-26,Llamada
6716,85899,09-04-26,Llamada
9501,80637,10-04-26,Visita Domiciliaria
1493,38103,09-04-26,Llamada
5538,21355,11-04-26,Visita Domiciliaria
2074,63767,11-04-26,Correo
8067,95874,09-04-26,Correo
1483,85959,09-04-26,SMS
8544,49280,11-04-26,Visita Domiciliaria
9032,71686,11-04-26,Llamada
4957,90925,11-04-26,Correo
7686,82531,09-04-26,SMS
7905,38376,09-04-26,Visita Domiciliaria
2971,65511,10-04-26,Llamada
5964,33719,10-04-26,Llamada
6446,73878,09-04-26,Correo
5015,96585,11-04-26,SMS
7031,57308,11-04-26,Correo
