id_Mora,id_producto_activo,fecha_inicio_mora,capital_vencido,interes_mora,estado_mora
16065,92729,08-04-26,5005777.97034506,54745780.45448399,Liquidada
78823,11287,05-04-26,1093843.28326,1445168.7972,Liquidada
79606,17070,10-04-26,306415.4512588617,3827560.737742992,Activa
47143,86941,06-04-26,517302.9582193617,4793586.865008181,En gestion
97933,25966,09-04-26,6588743.481002001,83213804.1639,En gestion
66224,79626,10-04-26,4369857.6934,48329645.118,Liquidada
58580,50876,05-04-26,5418808.819155,54007340.7243,Activa
58494,22182,06-04-26,2954115.9384734025,24374113.081688676,Liquidada
41848,23538,11-04-26,3444338.5575,44569000.00000001,Activa
30315,75491,03-04-26,21555661.86325121,41525464.35451886,Liquidada
56598,83573,09-04-26,4461724.4962720005,8428655.6928,Activa
36741,74908,31-03-26,18100.8417176,140977.675764,Liquidada
68556,21905,02-04-26,6177400.60504,55934867.664,Liquidada
97977,55708,06-04-26,925437.567952,6212842.0864,Liquidada
78302,67772,05-04-26,6253384.727487365,9038315.775512,Liquidada
61596,26009,06-04-26,519249.38269736,4531884.55184,Activa
85039,23506,11-04-26,213259.478467152,2215269.9358064,Liquidada
76437,50246,03-04-26,6181659.245548801,74365733.79743999,Liquidada
85925,55792,08-04-26,168596.2233698,258210.42480600002,Activa
57063,50153,08-04-26,912254.041961247,11449749.231079105,Liquidada
74495,35245,31-03-26,2229947.390085,27642136.19857,Liquidada
13635,44559,07-04-26,3870946.798304373,36079728.68115151,Liquidada
55148,94466,02-04-26,3581933.1662713904,27015973.55710324,Liquidada
77732,76058,05-04-26,5376063.959483691,50847987.86746301,En gestion
80810,64473,08-04-26,2417197.438,12247133.6656,Activa
48036,72492,07-04-26,795890.6010412001,6214898.1564,En gestion
42003,42513,31-03-26,3178514.257568924,21446873.954898003,Activa
31045,12620,02-04-26,2676564.8746588803,26923920.713760003,Activa
46296,70929,01-04-26,8196739.516388001,110353727.89280002,Liquidada
47446,23813,08-04-26,2921550.6923193764,20618134.02362591,En gestion
23919,20573,10-04-26,614696.4371243999,5959842.819200001,En gestion
42879,59578,06-04-26,1870771.71754,23795928.806,Liquidada
10830,46470,09-04-26,2054736.349174632,23847533.334016804,En gestion
40862,93548,08-04-26,5033004.91888577,59031444.619019,Liquidada
75312,24293,06-04-26,6922103.602682346,83988963.65239416,Activa
92767,95544,04-04-26,1184650.408134366,6241897.057302,En gestion
24961,32744,10-04-26,384988.88414293225,3436248.8172518075,En gestion
49446,87550,31-03-26,2139013.60145,14765363.415,Activa
83874,74481,11-04-26,10737249.74748,145708122.2622,Activa
33867,61588,02-04-26,1594672.2852456258,18512928.32496064,Liquidada
11168,77043,05-04-26,11552099.250828575,148681974.41279,En gestion
27238,30845,06-04-26,880253.5542317312,11109859.332140248,Liquidada
74289,77592,02-04-26,18709091.8395706,204572977.1627208,Liquidada
49218,98781,05-04-26,2599715.476047232,5609935.78569144,En gestion
99819,91238,08-04-26,7472725.4932,91306217.35000001,En gestion
93695,70944,06-04-26,1627824.7086280002,20074830.9188,Activa
53431,61526,08-04-26,2307345.96327196,14234507.976289999,En gestion
69433,95254,31-03-26,926504.80744272,7084396.438487999,Liquidada
79086,11550,11-04-26,471821.6206867273,6052956.717712735,Liquidada
24570,60879,07-04-26,936650.678460522,12408938.743305294,Activa
34136,76095,10-04-26,362486.0204795369,2961227.9106847364,En gestion
82928,15643,04-04-26,1028482.518686,12525921.419620002,En gestion
44840,29008,01-04-26,268622.99041298,1664705.8561946999,En gestion
18531,53643,03-04-26,4244985.15225,51829918.525,Liquidada
48848,74676,11-04-26,2546669.249520028,17531020.497979797,Activa
51078,24092,10-04-26,2490151.3020174694,22003382.3105416,Activa
10060,87460,10-04-26,1385959.498885,13593836.401500002,Liquidada
28606,67194,11-04-26,13225349.538097564,181467599.61023128,Liquidada
33386,55909,04-04-26,3722731.533757648,12072778.136502748,En gestion
99979,60988,07-04-26,2214457.63888,24630192.1504,Activa
25538,14063,04-04-26,2909059.1504713832,7025063.184618816,Activa
80106,60316,10-04-26,132765.346939,1493435.4684,Activa
90581,47224,03-04-26,10994091.6582558,140571958.25711998,Liquidada
12034,45670,03-04-26,1153174.7051324,11205991.455264,En gestion
13437,82989,03-04-26,17871373.49696,166010775.81899998,Liquidada
24357,29511,11-04-26,170938.3425975128,2219091.84145284,Activa
94710,91131,03-04-26,962046.4587996672,4712727.601661639,Activa
73815,34321,06-04-26,4304127.82027728,12034104.931668,En gestion
58609,79557,05-04-26,8304616.279295979,44408565.4685826,Activa
53036,93222,31-03-26,7595608.406160001,36386768.808000006,Liquidada
39581,17920,04-04-26,705592.29918,8144447.223,Activa
83591,61972,09-04-26,10583247.2976875,137217470.28312498,Liquidada
50887,79817,03-04-26,6400252.956477115,58147360.77153939,Liquidada
50650,65637,31-03-26,4153090.5586708207,37577632.560636,En gestion
68734,86365,03-04-26,5037358.03042,45612772.122,Activa
36449,96398,03-04-26,4690777.358367082,65014513.653408684,Liquidada
96199,43497,10-04-26,7335282.60257064,81302771.38941199,Activa
17612,33549,02-04-26,1354247.1695599998,16086283.201000001,Activa
69239,79251,11-04-26,939482.04972,10448431.62,En gestion
43462,67027,03-04-26,3138485.87639,34413514.2382,Liquidada
83722,21835,31-03-26,3504891.851492,44884084.690799996,En gestion
46412,69719,01-04-26,23453396.96810536,286753132.82911474,Liquidada
80301,42552,08-04-26,3196088.994696829,39389166.768986,Activa
83370,19755,10-04-26,5792848.411828859,32871315.007706176,En gestion
78799,83134,06-04-26,2024525.97376,7503870.298,Activa
84836,29563,09-04-26,10671525.4713024,124435117.19548,Liquidada
33059,95864,04-04-26,4567327.92654,22511541.083,En gestion
55989,82237,05-04-26,6639331.649600685,62007425.42850481,Activa
96822,18309,09-04-26,5062129.844617245,57140098.404616475,Liquidada
96410,45990,01-04-26,2034576.823346,2604615.5415,En gestion
49233,27914,07-04-26,507842.242713,6273182.649,Liquidada
21061,33717,09-04-26,3147367.4908153987,12707335.103760898,Liquidada
90531,14404,11-04-26,1878635.207498332,9851617.6549307,Liquidada
48804,35771,08-04-26,10727665.704058696,140092653.06088042,Activa
95587,99728,11-04-26,3060858.6150142,26963517.942360003,Activa
49762,61311,08-04-26,4330529.8650400005,47496134.0256,Activa
64132,69203,11-04-26,1513388.4379599998,16059274.019399999,Activa
82265,21408,02-04-26,10760895.9866373,108807387.49032,En gestion
82417,42278,03-04-26,80720.623756,1033209.6203000001,En gestion
45282,35123,01-04-26,1700823.1743299998,10149577.713,Liquidada
63120,32125,11-04-26,3494027.6741000004,40691976.57,En gestion
53768,27891,01-04-26,1152638.8873707,13496249.68839,Activa
13078,71531,11-04-26,2020157.344376,20635842.446399998,Liquidada
83994,58551,03-04-26,5703757.426520361,46212695.635932,En gestion
49570,61772,31-03-26,2620785.8820005003,15819256.3893,En gestion
15361,76707,02-04-26,7194504.20135,90907292.31,En gestion
47196,53657,08-04-26,797156.718263245,9785706.4861189,En gestion
21025,38584,07-04-26,11371501.77506,112208035.50299999,Activa
77464,42353,08-04-26,8237125.183100948,107621102.3393886,En gestion
84902,71097,11-04-26,3687433.655900572,43855103.63850858,En gestion
93013,69274,05-04-26,49551.0872752,585114.80784,Liquidada
15433,12860,01-04-26,5648139.939088911,67950251.342694,Activa
47697,43788,06-04-26,725273.7550300001,7384724.850000001,Activa
51753,65163,10-04-26,16668123.595349995,222882505.06500003,Activa
48225,73740,01-04-26,11987327.278805202,151905013.83876002,En gestion
37310,70780,02-04-26,5573966.27631,74222232.953,Activa
58858,15974,06-04-26,6942317.407108378,87415350.40366822,Activa
68977,87557,31-03-26,5704158.191661,36732558.45875,Activa
74153,83823,11-04-26,8236805.097543601,101021114.91950256,Liquidada
32092,53429,03-04-26,949012.35804,7778789.820000001,En gestion
31452,70471,10-04-26,713667.6898040001,6572237.657999999,Liquidada
95810,58008,03-04-26,873402.6006796982,10645014.26314394,Activa
87516,12403,11-04-26,4698112.38992542,37448402.848881304,En gestion
33443,28546,01-04-26,4045470.3546,31631887.76,En gestion
97747,64059,10-04-26,7703793.637613948,105730214.1378908,Liquidada
33753,63118,11-04-26,17020241.40503379,86406302.2282752,Liquidada
87619,74638,10-04-26,10858283.739351705,122742090.82766499,Activa
34471,41024,04-04-26,2927516.049637624,20598727.0219368,Liquidada
56038,30038,07-04-26,7975715.5317233,54290896.60176,Activa
10499,93717,05-04-26,5133676.560799999,38883787.812,Activa
52303,98066,31-03-26,1771355.775566,24214072.283099998,En gestion
19759,47081,11-04-26,4216714.676271,37858316.964600004,Activa
46033,82076,10-04-26,8645050.47133617,91034512.045623,Liquidada
95691,78623,03-04-26,17397148.9226,106134263.62,Activa
41262,34911,05-04-26,4186512.38369,53707067.439,En gestion
44391,76254,02-04-26,8910827.046241254,110390049.58950888,Liquidada
38559,18285,02-04-26,46817.950749506,582406.0878428001,Activa
67079,72390,31-03-26,931848.4115549724,3492685.20291875,Activa
69417,46356,06-04-26,769667.62655536,10369489.20012,En gestion
90875,67173,01-04-26,3618687.37834417,46307118.316608,Activa
99915,61848,04-04-26,10369304.615549998,132117658.05,Activa
65355,92143,10-04-26,4943008.438412847,48803100.07005216,Liquidada
70619,37526,09-04-26,3402102.930441445,46910496.125545956,Activa
35932,95890,03-04-26,4255008.72023,49910383.264000006,Activa
81640,96098,06-04-26,10646648.95671403,11276762.813289598,En gestion
22427,26322,01-04-26,17984867.94379796,91669866.992072,En gestion
61368,73191,04-04-26,1174468.11985,15327447.648099998,Liquidada
86707,38121,03-04-26,12467642.54736,27075762.713999998,En gestion
50274,12795,11-04-26,4640694.018437794,58458714.586685,Activa
64804,52687,10-04-26,13423163.2211626,167755998.06009,Liquidada
78168,46564,05-04-26,25596624.841194607,333316159.00854653,En gestion
81448,71312,31-03-26,91813.41359522098,698984.58877652,Activa
41641,59946,03-04-26,1568859.6969109,9519553.160780001,En gestion
76039,97286,08-04-26,3679378.01892,31110971.2338,Liquidada
87343,97821,07-04-26,26622184.002461422,324862429.4590334,En gestion
55341,63116,04-04-26,1675213.1347,21976676.89,En gestion
14403,32307,31-03-26,202986.63241302,2305814.4998179995,En gestion
32497,50929,04-04-26,866353.8469580079,9679512.8595659,Activa
76870,72062,06-04-26,4716336.961542,31023299.322,En gestion
76323,28448,09-04-26,638534.9969985678,5961918.258233504,En gestion
94448,84713,08-04-26,1014166.21148176,13692490.97603456,En gestion
23983,10781,06-04-26,181577.818648785,1580072.52424322,Activa
58340,17110,07-04-26,5435222.217096611,72461618.27191788,En gestion
41900,73315,10-04-26,125537.785344,928593.9598,Activa
18770,29293,01-04-26,6633625.61246862,88431116.4370293,En gestion
26113,59899,02-04-26,2265967.219645928,28166504.936662402,En gestion
41144,19362,09-04-26,18378765.9392386,164340015.288579,En gestion
36103,68960,05-04-26,9940164.895681923,8789985.891127119,Activa
48441,22205,07-04-26,2704036.8436200004,33825156.9543,En gestion
90996,82331,02-04-26,345515.484347,3629320.5011999994,En gestion
77232,35470,09-04-26,1128732.6513182,9919809.8436,En gestion
95153,19618,03-04-26,10529022.501725,97140826.80475,Liquidada
76049,24492,10-04-26,17332164.04198058,171030941.4650007,En gestion
59982,35457,07-04-26,3130430.13534,36372482.584,En gestion
74293,20453,08-04-26,2500971.2001689,18247098.20859,Liquidada
64329,29482,02-04-26,4186124.45792,45117119.14896,Activa
14991,76074,03-04-26,406807.274947671,2163728.9662825,Liquidada
84613,11924,10-04-26,1123338.04066,12182693.399999999,En gestion
11929,87259,11-04-26,1188742.2822018,6889567.24934,Activa
97056,78995,09-04-26,13921051.235678405,143117713.72230121,Activa
76613,66615,31-03-26,12428583.61332,127541288.16000001,En gestion
24725,64447,06-04-26,2738499.100095364,36035915.1923253,Liquidada
87229,15547,31-03-26,7435104.797309494,89010128.46127011,Activa
58886,74320,01-04-26,1282497.392255253,15562179.5762231,Liquidada
41008,13282,10-04-26,7659639.633077681,74606534.9791968,Liquidada
56626,34959,11-04-26,5592289.009141992,53279381.62361958,En gestion
81186,28202,01-04-26,635492.04138195,6551545.86684,En gestion
59896,57581,09-04-26,3098791.6131198425,33251508.049683,Activa
84323,17937,10-04-26,1541067.5652,18628289.295,En gestion
96168,32467,04-04-26,7253343.37225436,90906018.55673999,En gestion
72647,26649,03-04-26,1364424.52152,17739183.21,En gestion
53899,46049,09-04-26,215468.4684848824,2718974.3178968797,Liquidada
23738,37512,03-04-26,7913103.445338001,100703431.43906,En gestion
70072,16995,01-04-26,3005207.11730985,4297038.2319006,Liquidada
42762,17733,11-04-26,9331051.801350802,111310279.48678,En gestion
89329,47634,05-04-26,6924229.976099657,95481720.91169813,Liquidada
77614,45969,08-04-26,1823059.24347952,20773798.173932,En gestion
49489,10751,31-03-26,1293725.2197230873,15627366.379816942,En gestion
25034,39388,09-04-26,2244798.88420115,30019435.331535,Liquidada
83927,59631,07-04-26,37361851.0959137,104272700.76717901,En gestion
93760,39560,04-04-26,11812195.899166144,117686084.62101689,Liquidada
49009,40507,31-03-26,10909780.2225764,116093850.83628,Liquidada
59503,18473,02-04-26,5065395.9956,19782019.884,En gestion
41838,57406,03-04-26,11022267.143425567,128003735.00177298,Activa
78110,51954,03-04-26,261876.550063642,1397834.2291276,En gestion
12472,36147,31-03-26,2086812.154480396,21593107.474186976,En gestion
40444,60722,03-04-26,121298.10261091877,1482214.136841128,En gestion
93933,60145,04-04-26,19040001.54333756,186215472.569568,En gestion
76756,91983,04-04-26,7228512.370558644,50161448.0249424,Activa
40947,49206,02-04-26,10786729.392426783,109353378.31137642,Activa
56900,49790,02-04-26,11183633.015670149,97232660.3480953,En gestion
13998,30259,10-04-26,8652424.208811998,99223639.08600001,En gestion
64767,47434,09-04-26,1078317.8928,14851570.692000002,Activa
10291,46928,11-04-26,675849.8270704,4131972.8560559996,En gestion
58920,54098,11-04-26,2362534.5752454,12610313.157723999,En gestion
36259,17647,04-04-26,2989678.63755,25497388.845,Activa
25745,54409,06-04-26,2280425.0753864003,24285733.430796,Liquidada
49028,68453,05-04-26,4116760.5149008,55064275.1296,En gestion
26508,28474,02-04-26,4054215.43228766,47667573.88207905,En gestion
24356,13066,11-04-26,1476799.2894499998,16435686.675999999,En gestion
95478,41708,10-04-26,11137420.90205899,132771224.58088487,Liquidada
83970,48288,03-04-26,3879244.64064,51672124.348,Liquidada
89705,57998,02-04-26,856677.1346300001,10640483.325000001,Activa
80756,88001,08-04-26,2914869.8617040003,33577822.19140001,En gestion
41273,33031,31-03-26,4350979.48600187,32799691.513959017,En gestion
84841,84720,11-04-26,3638098.6974031497,29394356.010558996,En gestion
50807,64793,07-04-26,831674.3980640001,10250594.52096,En gestion
20967,50356,02-04-26,8554762.717202,106991687.68080002,Activa
65394,13041,06-04-26,4223227.753951631,7024313.705467001,Liquidada
49454,50070,04-04-26,1803959.9554768412,20235134.21467833,En gestion
22725,78269,01-04-26,3409060.7351960004,41943782.3231,Liquidada
46388,81765,11-04-26,1887586.697618625,11235364.060005821,Activa
52297,20697,06-04-26,731887.9416628903,8115593.120020256,En gestion
51387,38600,10-04-26,2641229.8125000005,31257588.674000002,Activa
13649,87120,07-04-26,4662394.127685986,25130974.4995743,Activa
89196,58641,31-03-26,2501680.11018,19273644.4527,Activa
87634,13520,31-03-26,4625682.052007039,2581693.2184714954,Activa
84557,31911,10-04-26,2609487.46641,26004000.444000002,Liquidada
25543,34125,07-04-26,6724127.772887001,88091392.0317,Activa
57100,35262,05-04-26,4930011.955138,64284213.688200004,Liquidada
16820,65609,02-04-26,7216290.578585241,79930743.1420233,Activa
85367,52062,09-04-26,663640.7136215,7095144.93464,Activa
30578,97718,06-04-26,12391416.848626023,166490334.53417858,Liquidada
31657,51468,04-04-26,35063.72044696601,415338.3465258,En gestion
27432,14645,09-04-26,168555.72822131,2095233.4817569999,En gestion
38015,74022,01-04-26,6089685.07330404,79133340.7995606,En gestion
99797,45116,06-04-26,3539746.004405,10657787.4685,En gestion
45378,96920,11-04-26,6478464.149293574,59542579.2494988,Activa
14529,28799,02-04-26,851856.2277400001,10079986.063000001,Liquidada
89793,94872,11-04-26,2952058.552591,22469050.860516,En gestion
21225,46117,10-04-26,2015524.7662102275,26380029.207831703,En gestion
28365,38007,06-04-26,13848579.201462114,190069331.34710914,Activa
19966,51413,06-04-26,27664051.51375,201709643.89999998,Activa
24514,27953,03-04-26,8668767.99086148,100177751.6726215,En gestion
85107,19552,02-04-26,3777225.579632359,48380044.83650352,En gestion
83797,44570,06-04-26,473395.96342677006,1612398.9766420003,Liquidada
21425,80190,10-04-26,14498704.619765,155582539.7085,Activa
47758,58027,04-04-26,7404186.9043031,43828197.48219,Liquidada
80282,24030,06-04-26,5058825.31641337,46586215.854540996,En gestion
86872,64317,01-04-26,8915612.228512496,112911037.23083422,Liquidada
57753,74075,10-04-26,631893.2938188685,4946991.5558952,En gestion
18847,13100,01-04-26,7899677.245599999,97325160.31,En gestion
83552,97032,10-04-26,1107838.7335795,9064135.1036925,Activa
92042,30931,10-04-26,46807.9012544,630310.464,Activa
87838,85799,01-04-26,11874284.4022976,157744381.98446402,Liquidada
72907,22063,11-04-26,1570786.0374351642,17000457.14955368,En gestion
53312,99502,10-04-26,51161.40533339105,506987.63578434405,En gestion
47212,37389,31-03-26,9411762.525017,126556615.30860002,Activa
29208,23784,04-04-26,82335.31450000001,830281.078,Activa
39519,37526,03-04-26,3402102.930441445,46910496.125545956,En gestion
43468,66239,10-04-26,5961690.19369,69098374.884,Activa
76804,29429,31-03-26,8668001.791049879,105861155.563036,En gestion
39284,32697,07-04-26,1523467.50373474,15374442.660346,En gestion
94747,25742,31-03-26,376584.748674778,4883395.771665,Liquidada
83044,17678,09-04-26,8830939.271355,104209632.252,Activa
83187,83404,04-04-26,936651.082956628,7457998.8786893,Liquidada
25334,30384,11-04-26,3692477.2031436,50023823.718949996,En gestion
22738,84612,05-04-26,2207777.49115,22077774.924,Activa
64514,30662,02-04-26,18475621.949783787,90246594.891818,En gestion
38246,83512,11-04-26,7763500.752826227,37460101.2399553,En gestion
86630,50374,08-04-26,3513716.4869,13353169.944999998,En gestion
78180,22905,01-04-26,11685199.158621,42459467.0448,Activa
48601,22620,04-04-26,15327530.8909226,176469689.713839,En gestion
18345,33446,01-04-26,2738777.14089056,25676035.675224,Activa
41973,62409,04-04-26,1847947.5208970003,19463693.72541972,Activa
34132,25240,06-04-26,7061255.1356877815,74104848.816034,Activa
85987,90059,01-04-26,4640507.2822044,29465666.19407,Liquidada
43513,89045,03-04-26,773836.2539423332,7223631.625054552,Liquidada
23129,69373,31-03-26,4931437.778763964,60491206.06098906,Liquidada
24071,42150,04-04-26,4780930.773028764,34996736.1066516,Activa
26843,44426,11-04-26,1380688.7221173998,7677262.95714,Activa
51402,78882,01-04-26,10136942.571485694,97865208.17228544,Liquidada
77199,66607,03-04-26,2136800.7532228325,25473191.29834248,En gestion
75310,37917,09-04-26,2814036.73558406,4783065.267912,Liquidada
41470,84620,08-04-26,993842.40705,12515635.78,En gestion
35663,14059,10-04-26,6081249.847497124,53435244.580512755,En gestion
42825,59100,10-04-26,17812405.55575855,238633208.96572852,Activa
13212,67033,04-04-26,3627759.8067519497,28490260.264675003,Activa
99971,92888,02-04-26,7316812.817573399,19492249.23468,Activa
25398,18569,08-04-26,7558535.39501432,78170711.80676799,En gestion
84838,76878,03-04-26,3970051.2257044,20151215.829639997,Activa
72941,21331,07-04-26,599040.534798,4278635.1058,Activa
51650,54526,07-04-26,147856.842509985,1880023.6270472999,Liquidada
56534,76206,01-04-26,2317217.5626235898,21581059.760529,Liquidada
14405,95797,05-04-26,1562266.4215570802,19680954.0233562,Liquidada
29031,13001,04-04-26,5727853.325278101,74351942.26614,Liquidada
90631,36829,06-04-26,1768763.0214,2771114.85,Activa
65644,13745,05-04-26,1543397.828137,11490662.444,En gestion
85921,87821,02-04-26,944343.620419376,9860940.330671,Liquidada
36183,46555,07-04-26,13146748.048440443,40041921.17483277,Liquidada
43808,12177,01-04-26,5699235.6713,33346224.458,Activa
34576,12234,07-04-26,6408439.376328,36346372.594919994,En gestion
84410,95970,07-04-26,3584484.106077508,49114808.00949716,En gestion
22339,55244,01-04-26,3181918.10436392,34956648.15624,Liquidada
76733,74169,01-04-26,8175888.932680999,111685518.34839998,Activa
33603,99480,10-04-26,1792339.3627600002,22295859.44,En gestion
67757,86150,01-04-26,1583823.8044369998,16808739.8625,Liquidada
73154,70182,08-04-26,5743279.973220041,69632909.334044,Liquidada
58132,15896,05-04-26,4019251.0489415815,48783031.156305596,Activa
78997,42428,03-04-26,1154341.850972,14053992.4052,Activa
97408,79803,09-04-26,177051.21652692507,530246.264512459,Liquidada
11740,25907,09-04-26,7134328.25955248,94750217.98961599,En gestion
63913,35290,01-04-26,7994752.497075131,82661408.60736968,Liquidada
82811,79036,01-04-26,4805376.123,64129144.975999996,Activa
53457,93289,08-04-26,8411012.55927,115310526.276,Activa
28816,78377,31-03-26,3537388.5766582005,44998754.87787,Liquidada
42436,86510,01-04-26,3417113.572474643,47007790.756642446,Liquidada
42526,27030,07-04-26,6463371.62858004,19145734.385268,Liquidada
28257,11316,04-04-26,10983826.52284,58967884.492,Liquidada
53175,63763,10-04-26,4990479.04031999,60813507.988735,En gestion
24100,39633,11-04-26,842205.8634014,10485317.13294,Activa
30199,47361,04-04-26,18926493.52335,259792997.065,Liquidada
49838,10937,03-04-26,11617281.080592005,157071562.15440002,Liquidada
25718,67292,08-04-26,45573332.8306804,140197772.710206,Activa
80579,60669,11-04-26,3278698.2230565,40156200.75429,Liquidada
14515,91017,10-04-26,4029993.7035712,18966627.895320002,Liquidada
36893,35352,10-04-26,139855.4192,1318605.5999999999,Liquidada
86438,14725,03-04-26,2976224.929179391,26087621.452046998,Activa
76559,10112,04-04-26,11879203.752975833,45215269.15321194,Liquidada
81875,81423,31-03-26,336523.20872908004,3937459.6280389996,Liquidada
54622,34096,02-04-26,8942721.730405102,119651707.36701001,Activa
38000,86250,07-04-26,2524547.6032012347,34093568.88452256,Activa
59902,83804,05-04-26,644471.403770881,2647228.9382302994,Activa
88307,62192,06-04-26,11515166.00953288,142877216.4239386,En gestion
84906,64309,06-04-26,9250891.173561374,13988746.324172145,Liquidada
82046,74887,31-03-26,333132.42074136,3256835.256048,En gestion
13602,97676,11-04-26,2870051.1085596248,36758370.094273,Liquidada
39196,80456,11-04-26,11946725.152269144,130285100.78486459,En gestion
61319,83621,05-04-26,801906.0875654942,6486005.09281692,En gestion
37828,91308,06-04-26,8124580.384107999,106845443.16161999,Liquidada
99594,60207,09-04-26,5045883.29079,36595996.176,Liquidada
28138,69270,10-04-26,14237648.939788716,184946801.26273438,Liquidada
66477,48313,09-04-26,3911544.76329,46527808.945,Activa
48144,43346,11-04-26,1884649.69483,22363966.786,Activa
98530,28476,04-04-26,1658063.5739910733,15707392.618444018,En gestion
54050,72758,06-04-26,3382671.63822,16476279.12,Liquidada
92596,82125,09-04-26,1476975.1213532095,19509863.02286464,Activa
10441,53867,02-04-26,506907.02628,6545749.754000001,En gestion
97798,73230,05-04-26,50618620.1884364,35697873.76152,Activa
94617,65405,02-04-26,1402151.1765758211,16277927.59649456,En gestion
83656,73876,31-03-26,2230626.161131438,20527234.643752802,En gestion
91009,37096,08-04-26,6384176.679014519,86491915.0651556,En gestion
65380,77116,31-03-26,3672222.048344544,37189472.881752096,Liquidada
28278,56655,06-04-26,4249401.63692,12253928.8038,Activa
37101,62749,09-04-26,1414624.7959949998,19277180.4192,Liquidada
59156,89563,10-04-26,46215340.828872,103775197.57440001,Activa
19429,43932,08-04-26,3697747.93051264,41789113.069152,En gestion
56441,33893,09-04-26,7722477.267750179,101778865.542927,Liquidada
45334,62241,07-04-26,53338427.641565,101086801.72549,En gestion
47961,15246,09-04-26,3969099.9830538,45931906.5051,Liquidada
39102,39463,05-04-26,103313.0102355712,538144.803533568,Activa
35419,84284,04-04-26,5407253.864416,66591460.157199994,En gestion
51107,37384,31-03-26,9330833.630758598,62094889.95965999,Activa
58465,64920,06-04-26,11740411.9382648,155240518.023972,Liquidada
90903,32168,02-04-26,4338855.4250035,59194384.663974,Liquidada
62050,66446,02-04-26,9862053.34368,119805740.31399998,Liquidada
52105,82847,09-04-26,21087949.4634905,266749859.17273,Liquidada
87995,19805,04-04-26,13352212.1535,184150185.85,Liquidada
59297,68856,03-04-26,6577121.272740001,82418234.271,Liquidada
27256,50417,04-04-26,127803.628331,1620838.048192,Liquidada
39699,63177,03-04-26,196237.9148146,2244977.91042,En gestion
89394,78197,02-04-26,589782.1271402757,2539992.769759555,Liquidada
85133,55825,07-04-26,875367.3162499999,11634892.875,En gestion
73552,42474,11-04-26,3551045.71855674,16832248.1783511,Activa
41386,38751,07-04-26,2864417.8973215995,22074771.602039997,Liquidada
79949,20881,11-04-26,838456.5129,10483506.54,Liquidada
41522,64359,05-04-26,5192913.08829616,52863588.274442405,En gestion
60480,81409,07-04-26,2945009.1195960003,25608235.775500003,En gestion
83123,89467,06-04-26,352193.2397058,4593029.598724,En gestion
83551,78268,10-04-26,7854868.680146258,98779485.16509528,Liquidada
11549,73633,06-04-26,4960925.088639311,51382436.646907724,En gestion
34342,51182,05-04-26,6556789.88271,80089778.39299999,Liquidada
64602,89526,06-04-26,3143132.3185547004,38323636.013235,En gestion
23026,65851,07-04-26,9796130.97032,111687174.60480002,En gestion
87436,28682,10-04-26,42996324.791004,211220168.9122,En gestion
58561,62424,03-04-26,12612136.16201138,170432583.3301707,Liquidada
92444,48063,03-04-26,944294.08149754,11412964.360971,Activa
90592,15697,02-04-26,1405867.098608467,13159309.111071201,Liquidada
32121,40542,01-04-26,4194128.7498949273,47640098.7878953,Liquidada
61598,86901,06-04-26,6790337.27001,88692759.807,Activa
52101,88685,03-04-26,4871692.0542,56591236.286000006,Activa
86802,41455,06-04-26,8353617.900936402,29158372.3376958,Liquidada
57589,91164,02-04-26,4791792.083203201,58331748.2279267,Liquidada
37159,74086,02-04-26,469401.443655565,5836079.56418321,Activa
10724,84432,11-04-26,1050999.7485512,9565827.17472,Activa
55825,94732,31-03-26,3282841.916414,41155670.60795,Activa
56781,36733,02-04-26,232111.5097761306,1342082.87056332,En gestion
12607,14742,09-04-26,3369974.5617102003,38288794.488120005,En gestion
11224,29525,06-04-26,8328.577670300001,85213.89512999999,Activa
96732,79085,08-04-26,1786370.321379547,17848704.2596923,Activa
38297,31119,09-04-26,14535853.857499,167373947.3931,Activa
58651,25204,01-04-26,68336.43575,291373.914,Activa
42569,99122,06-04-26,9780973.751911,21535170.0741,Activa
63678,57923,09-04-26,4512668.622271306,38998844.18705553,En gestion
21524,17998,05-04-26,14263850.439651098,88563658.65505263,En gestion
97039,83780,10-04-26,5246613.476,59925537.54,Activa
57586,92737,05-04-26,143789.4997,1240229.6409999998,En gestion
51023,90037,04-04-26,263852.462,1688413.68,Activa
88059,43080,06-04-26,695811.8800811721,8993878.468892401,Activa
78093,41109,08-04-26,80214.89226210112,655332.4515811501,Liquidada
76958,30179,05-04-26,58503.794,573903.96,Liquidada
38703,80855,03-04-26,12378172.15603,146419719.621,Activa
25750,63895,03-04-26,9991609.909189604,20059306.8465288,Activa
98507,73886,09-04-26,2249855.00162,16147509.296000002,Liquidada
10721,76129,10-04-26,10952974.034684,125529928.07429999,Liquidada
55127,35735,10-04-26,10380084.044477284,47149279.33113369,En gestion
11909,14092,10-04-26,1499926.368907,12111938.358800001,En gestion
76548,13254,03-04-26,632057.3777843001,5088910.01031,Activa
67781,15831,01-04-26,3570312.84039112,45888114.219228,Liquidada
55021,50542,03-04-26,1956784.52272128,18778364.440819196,Activa
35147,62570,09-04-26,10957717.81219831,117779212.40949565,Liquidada
83775,75591,08-04-26,6515554.12794,67233672.99,Liquidada
29729,78006,10-04-26,731692.0103168599,7986253.667993999,Liquidada
